日期,开盘,收盘,高,低,交易量,涨跌幅
2018年11月22日,1.03700,1.01000,1.03700,1.01000,0.37K,-2.60%
2018年11月21日,1.02080,1.03700,1.03700,1.02080,13.87K,1.59%
2018年11月20日,1.00200,1.02080,1.02080,1.00000,7.17K,1.88%
2018年11月19日,0.99960,1.00200,1.02100,0.99960,3.72K,0.24%
2018年11月18日,1.01950,0.99960,1.01950,0.99960,0.03K,-1.95%
2018年11月17日,1.01250,1.01950,1.01950,1.01250,0.01K,0.69%
2018年11月16日,0.99200,1.01250,1.01830,0.99200,5.15K,2.07%
2018年11月15日,1.02760,0.99200,1.04000,0.98500,22.48K,-3.46%
2018年11月14日,1.01890,1.02760,1.03500,0.99500,11.27K,0.85%
2018年11月13日,1.00830,1.01890,1.02000,0.99500,7.74K,1.05%
2018年11月12日,0.99820,1.00830,1.00830,0.99820,1.69K,1.01%
2018年11月9日,0.99820,0.99820,0.99820,0.99820,-,0.00%
2018年11月8日,0.99820,0.99820,0.99820,0.99820,-,0.00%
2018年11月7日,0.99810,0.99820,0.99820,0.99810,0.16K,0.01%
2018年11月6日,0.99800,0.99810,0.99810,0.99800,0.61K,0.01%
2018年11月5日,0.99850,0.99800,0.99860,0.99800,3.17K,-0.05%
2018年11月4日,0.99900,0.99850,1.00400,0.99850,2.71K,-0.05%
2018年11月3日,1.00290,0.99900,1.00290,0.99900,5.18K,-0.39%
2018年11月2日,1.00320,1.00290,1.00320,0.99700,5.01K,-0.03%
2018年11月1日,1.00440,1.00320,1.00440,1.00320,4.14K,-0.12%
2018年10月31日,1.00020,1.00440,1.01550,1.00020,5.58K,0.42%
2018年10月30日,1.00730,1.00020,1.01760,1.00020,6.20K,-0.70%
2018年10月29日,1.00110,1.00730,1.01420,1.00110,5.22K,0.62%
2018年10月28日,1.00230,1.00110,1.00230,1.00110,0.31K,-0.96%
2018年10月27日,1.01080,1.01080,1.01080,1.01080,-,0.00%
2018年10月26日,1.02800,1.01080,1.02800,1.00970,7.91K,-1.67%
2018年10月25日,1.01540,1.02800,1.02800,1.01210,15.31K,1.24%
2018年10月24日,1.01900,1.01540,1.02800,1.01500,62.43K,-0.35%
2018年10月23日,1.02110,1.01900,1.02110,1.01710,1.22K,0.86%
2018年10月22日,1.01030,1.01030,1.01030,1.01030,-,0.00%
2018年10月21日,1.00700,1.01030,1.01730,1.00700,0.55K,0.33%
2018年10月20日,1.01900,1.00700,1.01900,1.00040,0.63K,-1.18%
2018年10月19日,1.01000,1.01900,1.03000,1.00000,5.34K,0.89%
2018年10月18日,1.02070,1.01000,1.02970,1.01000,5.15K,-1.05%
2018年10月17日,1.03130,1.02070,1.09000,1.01900,2.37K,-1.03%
2018年10月16日,1.02520,1.03130,1.03600,1.01000,4.38K,0.59%
2018年10月15日,0.99990,1.02520,1.09380,0.99990,19.94K,2.53%
2018年10月14日,0.99800,0.99990,1.02000,0.99800,5.64K,0.19%
2018年10月13日,1.00000,0.99800,1.01350,0.99500,11.42K,-0.20%
2018年10月12日,0.99500,1.00000,1.00690,0.99480,1.83K,0.50%
2018年10月11日,0.99950,0.99500,1.00500,0.99460,8.79K,-0.45%
2018年10月10日,0.99570,0.99950,1.00000,0.99550,7.05K,0.06%
2018年10月9日,0.99890,0.99890,0.99890,0.99890,-,0.00%
2018年10月8日,1.00000,0.99890,1.00000,0.99890,0.71K,0.33%
2018年10月7日,0.99560,0.99560,0.99560,0.99560,-,0.00%
2018年10月6日,1.00000,0.99560,1.00000,0.99560,1.57K,-0.44%
2018年10月5日,1.00000,1.00000,1.00000,0.99890,0.84K,0.00%
2018年10月4日,1.00000,1.00000,1.00130,0.99560,3.50K,0.00%
2018年10月3日,1.00000,1.00000,1.00000,0.99210,0.48K,0.00%
2018年10月2日,0.99200,1.00000,1.00000,0.99200,0.12K,0.81%
2018年10月1日,1.00190,0.99200,1.00190,0.99200,0.28K,-0.99%
2018年9月30日,0.99200,1.00190,1.00190,0.99200,0.88K,1.00%
2018年9月29日,1.00270,0.99200,1.00270,0.99200,1.25K,-1.07%
2018年9月28日,1.00300,1.00270,1.00300,0.99370,3.53K,-0.03%
2018年9月27日,1.00000,1.00300,1.01500,1.00000,0.61K,0.30%
2018年9月26日,1.00000,1.00000,1.01500,1.00000,-,0.00%
2018年9月25日,1.00610,1.00000,1.00680,1.00000,0.08K,0.70%
2018年9月24日,0.99300,0.99300,0.99300,0.99300,-,0.00%
2018年9月23日,0.99510,0.99300,1.00730,0.99300,6.95K,-0.21%
2018年9月22日,1.00730,0.99510,1.00740,0.99510,0.48K,-1.21%
2018年9月21日,0.99680,1.00730,1.00730,0.99510,1.31K,1.05%
2018年9月20日,1.00000,0.99680,1.00740,0.99680,0.50K,-0.32%
2018年9月19日,1.00010,1.00000,1.00010,1.00000,17.20K,-0.01%
2018年9月18日,0.99550,1.00010,1.00880,0.99550,16.34K,0.46%
2018年9月17日,0.99500,0.99550,1.00530,0.99500,0.45K,0.05%
2018年9月16日,1.00900,0.99500,1.00900,0.99500,4.37K,-1.39%
2018年9月15日,1.00980,1.00900,1.00980,0.99650,3.60K,-0.08%
2018年9月14日,0.99810,1.00980,1.00980,0.99810,6.97K,1.17%
2018年9月13日,0.99850,0.99810,1.00990,0.99810,7.72K,-0.04%
2018年9月12日,1.00760,0.99850,1.00900,0.99850,1.64K,-0.90%
2018年9月11日,0.99820,1.00760,1.00770,0.99820,1.18K,0.94%
2018年9月10日,0.99770,0.99820,0.99820,0.99770,3.35K,0.05%
2018年9月9日,0.99770,0.99770,1.00970,0.99770,3.12K,0.00%
2018年9月8日,0.99920,0.99770,1.01000,0.99770,8.46K,-0.15%
2018年9月7日,0.99920,0.99920,1.01550,0.99920,3.78K,0.00%
2018年9月6日,1.00900,0.99920,1.01720,0.99920,7.41K,-0.97%
2018年9月5日,0.99920,1.00900,1.00900,0.99920,0.19K,0.98%
