日期,开盘,收盘,高,低,交易量,涨跌幅
2018年10月7日,1.6397,1.4670,1.6420,1.4670,0.13K,-10.53%
2018年10月6日,1.5556,1.6397,1.6409,1.5223,0.04K,5.40%
2018年10月5日,1.4673,1.5556,1.5556,1.4628,0.25K,6.02%
2018年10月4日,1.4816,1.4673,1.5342,1.4673,0.35K,-0.96%
2018年10月3日,1.5400,1.4816,1.5400,1.4723,0.56K,-6.23%
2018年10月2日,1.5300,1.5800,1.5900,1.5300,0.20K,3.27%
2018年10月1日,1.5822,1.5300,1.6212,1.5300,0.38K,-3.30%
2018年9月30日,1.6098,1.5822,1.6400,1.5800,0.19K,-1.72%
2018年9月29日,1.5597,1.6098,1.6697,1.5001,0.90K,3.21%
2018年9月28日,1.5800,1.5597,1.6600,1.5400,0.25K,-1.28%
2018年9月27日,1.5790,1.5800,1.6200,1.5489,0.10K,0.06%
2018年9月26日,1.5300,1.5790,1.6482,1.5100,1.01K,3.20%
2018年9月25日,1.5800,1.5300,1.5800,1.4351,0.79K,-3.16%
2018年9月24日,1.6100,1.5800,1.6100,1.4287,0.21K,-1.86%
2018年9月23日,1.3900,1.6100,1.6200,1.3893,1.24K,15.83%
2018年9月22日,1.5400,1.3900,1.5800,1.3900,0.77K,-9.74%
2018年9月21日,1.4000,1.5400,1.6692,1.3662,0.46K,10.00%
2018年9月20日,1.3500,1.4000,1.4000,1.3100,0.03K,3.70%
2018年9月19日,1.3323,1.3500,1.3500,1.2400,0.37K,1.33%
2018年9月18日,1.2943,1.3323,1.3444,1.2924,0.11K,2.94%
2018年9月17日,1.4168,1.2943,1.4168,1.2941,0.94K,-8.65%
2018年9月16日,1.5443,1.4168,1.5443,1.3685,0.33K,-8.26%
2018年9月15日,1.4459,1.5443,1.5489,1.4459,0.06K,6.80%
2018年9月14日,1.3753,1.4459,1.4520,1.3753,0.60K,5.13%
2018年9月13日,1.3294,1.3753,1.4488,1.3294,0.30K,3.46%
2018年9月12日,1.2900,1.3294,1.3294,1.1900,0.20K,3.05%
2018年9月11日,1.3973,1.2900,1.4536,1.2900,0.16K,-7.68%
2018年9月10日,1.4264,1.3973,1.4314,1.3265,0.12K,-2.04%
2018年9月9日,1.3901,1.4264,1.4597,1.3502,0.14K,2.62%
2018年9月8日,1.5002,1.3901,1.5002,1.3603,0.20K,-7.34%
2018年9月7日,1.5837,1.5002,1.6001,1.4602,0.18K,-5.27%
2018年9月6日,1.5779,1.5837,1.6418,1.4709,1.50K,0.36%
2018年9月5日,1.9684,1.5779,2.1517,1.5779,1.14K,-19.84%
2018年9月4日,1.7538,1.9684,1.9789,1.7398,0.26K,12.24%
2018年9月3日,1.7282,1.7538,1.7677,1.6584,0.19K,1.48%
2018年9月2日,1.7009,1.7282,1.7401,1.6591,0.73K,1.60%
2018年9月1日,1.5002,1.7009,1.7697,1.5002,1.78K,13.38%
